question,predicted
The Bragg–Gray cavity theory was developed by Louis Harold Gray William Lawrence Bragg and a man that was knighrted in what year?,In what year was the father of the Bragg–Gray cavity theory knighted?
What is the genre of the 1991 film that featured the song Breakin' the Rules ?,What genre of film did Robbie Robertson contribute to soundtrack to?
who is a British physicist  and also a  British government's chief scientific adviser,Who was the British physicist who sent a memorandum to Winston
Sinimole Paulose's favorite events are the 800 metres and another event that has been a contest at the Summer Olympics begining in what year?,Sinimol Paulose's favorite events are 800 metres and 1500 metres.
Which actress worked closely withCharpes Lane? ,Which actress was born first Charles Lane or Lucille Ball?
The central figure used in the corporate branding of Singapore Airlines has been an element of it's marketing since what year?,Singapore Airlines Limited SIA uses the Singapore Girl as its central figure in its corporate branding since what
The head writer for which show also wrote a Simpsons' episode narrated by James Earl Jones?,What is the name of the company that wrote the episode Das Bus?
Heartbreak Hurricane was recorded by which country artist that also goes by the name Ricky Skaggs?,Heartbreak Hurricane was recorded by what American country and bluegrass singer musician producer and composer?
What type of believer does Mir Jafar Baghirov and Joseph Stalin have in common?,Mir Jafar Baghirov Abbas oglu was the communist leader of the A
The 2009 Fort Hood mass shooting was committed by who?,Which American was convicted of fatally shooting 13 people and injuring more than 30 others
What reward did the founder of Chick-Fil-A receive?,Which award was given to an American businessman investor author and philanthropist who
Thehickey  team that won the 1997 Calder Cup playoffs is based in what city?,The 1997 Calder Cup playoffs of the American Hockey League began on April 18 1997 the sixteen
What genre is What's It Gonna Be due to its 4x4 rhythm?,What's It Gonna Be? is a subgenre of what genre of music
From what island has Chryseobacterium frigidum isolated?,Chryseobacterium frigidum has been isolated from a research town
Who died last Vladimir Arnold or Georg Cantor?,Who was born first Georg Cantor or Vladimir Arnold?
What do the Church of St. Mary of the Spring and Hagia Irene have in common?,What is the name of the church located in the outer courtyard of Topkap Palace in Istanbul
For how many years did a player who woke up on March 28 1996 without vision in his right eye play for the Minnesota Twins?,What year did the player who had been tattooing the Grapefruit League spring training play for the
What were the nicknames for the companion of Nuna?,What is the name of the fox that is adapted to living in cold environments?
What South Australian capital held UFC Fight Night 65 in May of 2015?,UFC Fight Night Miocic vs. Hunt was held at an indoor arena
What philosophical system did the author of a novel about Howard Roark develop?,What is the philosophical system that the author of The Fountainhead developed?
John Constantine Williams Sr was cofounder of a Florida city located in what county?,John Constantine Williams Sr. died 1892 was the cofounder of St. Petersburg Florida
Who appeared in the Olympics first Piet Norval or Emilio Sánchez?,Pieter Norval and Emilio Sánchez Vicario both played tennis in the 1988
Where are the offices of the weather service that serves the Kansas city which was named after an agreement between European Americans and the Osage Nation?,Where is the local National Weather Service forecast office located?
When was the singer of Miss Emily's Picture born?,When was the American country music singer who recorded Miss Emily's Picture born?
When was the brewery founded which has The Stag Inn Hastings as a tied house ?,The Stag Inn is operated as a tied house by an English independent regional brewery founded
Creation Entertainment is located in a city with what estimated 2014 population?,What was the estimated population of the city where Creation Entertainment is located?
Which is in the pop genre Capital Cities or Tweaker?,Which band is formed first Capital Cities or Tweaker?
Does Lucozade pre-date Hires Root Beer? ,Are Lucozade and Hires Root Beer both sports drinks?
Which band has more members Music for Dead Birds or The Wolfhounds?,Which band formed in Romford UK in 1985 by Dave Callahan?
I Wed Three Wives is an episode of a television series that ran on what network?,I Wed Three Wives is an episode of an American television detective series that ran from October
Which Indian film playback singer as well a devotional singer contributed to the film Baabul (2006) and Sukshinder Shinda's album Collaborations 3?,Which singer in Collaborations 3 is featured in the series of Collaborations albums by Suks
Who played a lead role in Dhool and has been awarded an Honorary Doctorate by the People's University of Milan?,What Indian film actor who predominantly appears in Tamil language films is featured in Dhool
What is the fourth most populous urban area in the Republic of Ireland and has the housing estate Corrib Park?,Corrib Park is a housing estate in the Westside suburb of what city in the West
Which countries forces fought in The Battle of Hürtgen Forest which was covered in the shooter video game Darkest Hour Europe '44-'45?,Darkest Hour Europe '44-'45 is a free modification developed by Darklight
What song by Soft Cell was sampled in a Rihanna song that had three video versions?,What song was released in 2006 by Rihanna that samples Soft Cell's 1981 recording of
Which plant has more species Bolax or Jovibarba?,Which genus is endemic to temperate South America Bolax or Jovi
In what year did the brother-in-law of Ezzo Count Palatine of Lotharingia die?,Ezzo was the brother-in-law of the Holy Roman Emperor from 996 until his
