question,predicted
What type of crab can be grown in a fishery and is known for its sweet and tender flesh?,Which crab has more species Crab fisheries or Metacarcinus magister?
At least how many countries does the company that bought Oil Can Henry's operate in?,Oil Can Henry's was bought by an American chemical company that operates in how many countries
Who directed the film about the living funeral for Morrie Schwartz ?,Who directed the movie in which Morrie Schwartz was documented?
The song Metal by Gary Numan was the B-side of a single that reached what ranking inthe UK charts?,Metal is a song by Gary Numan from his 1979 album The Pleasure Principle the
The 2008 American romantic drama film directed by David Fincher won what directing award?,Victor J. Zolfo won what award for the 2008 American romantic fantasy drama
Cowie Castle at Stonehaven and Allardice Castle near Inverbervie are part of a coastal chain of castles in Scotland overlooking which sea?,Allardice Castle is a sixteenth-century manor house in Kincard
Wilm Hosenfeld assisted the pianist and composer of what nationality survive during 1944?,Wilhelm Hosenfeld helped a pianist who was of what nationality?
Knockout song was from which album of Lil Wayne on Cash Money Records ?, Knockout is a song by Lil Wayne from which seventh studio album by American rapper Lil
An Austrian-British psychoanalyst born in 1882 and innovative in object relations theory was also rigorous about what other type of therapy?,What ecological purpose-centered response-oriented therapy created through case-based research by Sh
Which racecar driver who performed in the 1971 Canadian Grand Prix was born in 1937?,Which American racecar driver scored an excellent third in the 1971 Canadian Grand Prix?
Which film featured Rosalind Cash prior to the release of Sister Sister?,Sister Sister is a 1982 American drama television movie that stars Diahann Carroll Ros
The King George V Bridge crosses the River Trent near a small village 4 mi west of where?,Keadby Bridge crosses the River Trent near which small village in North Lincolnshire England
How many miles does the train which passes through the Amtrak Jacksonville station and shares the track with the Silver Meteor run?,What is the passenger train route in the Silver Service brand operated by Amtrak that Jacksonville station
Produce 101 which produced I.O.I cost the company Mnet how much to produce?,I.O.I was a South Korean girl group formed by CJ E&M
The Troubles in Newtownabbey recounts incidents during and the effects of the Troubles in Newtownabbey in the County Antrim of which country?,The Troubles in Newtownabbey recounts incidents during and the effects of the Troubles
What is the capitol of the district that also includes the village of Shienga?, Shienga Shinga is a village in East Mamprusi district of
 Lou Cutell appeared on the third episode of the ninth season of an CBS sitcom that was what number episode overall?,Lou Cutell appeared on the third episode of the ninth season of the CBS sitcom How
What team that is a member of the America East Conference played in the championship game in 2009?,The 2009 America East Conference Baseball Tournament took place from May 21-23 at Pete Sy
At what stadium did Mychal George Thompson play home games with the San Antonio Spurs?,Mychal George Thompson is a Bahamian retired basketball player he played the power forward
Which Football Club is based in the capital of Lesotho?,Lerotholi Polytechnic Football Club is a Lesotho football club based
In what year was the company founded whose Manhattan branch was the site for the recording of the live album Park Avenue South by Dave Brubeck and his quartet? ,Park Avenue South was recorded over two nights in a branch of a coffee company founded in
What was the most famous post of the man who commanded American and French troops against German positions during the Battle of Saint-Mihiel?,The Battle of Saint-Mihiel was a major World War I battle fought from
Otterington railway station was on a 393 mi major railway that linked Edinburgh to what city?,Otterington railway station was located in the village of South Otterington North
Are Danie Visser and Oliver Marach both Grand Slam tennis tournament winners at doubles?,Are Danie Visser and Oliver Marach both tennis players?
What man is credited eith inventing both the Leyden jar and the Tribometer?,Which Dutch scientist invented the tribometer?
Which film was not a 3D computer-animation Cars 3 or Smith!?,Which film was released first Smith! 1969 or Cars 3?
What Swiss football forward currently plays for the Swiss football club founded in 1905?,Which Swiss football forward currently plays for a Swiss football club based in Chiasso?
What is the name of the light rail station on the MAX Blue line 7 mi west of Portland Oregon?,Which light rail station is 7 mi west of downtown Portland Beaverton or Beaverton Creek
What years did Jose Gonzalo Rodriguez Gacha and other leaders of fthe Medallin Cartel operate in Boliva Colombia Central America Peru the United States Canada and Europe?,The Medellín Cartel was a ruthless highly organized and much-feared Colombian
The hip hop group Strange Fruit Project relates its name to what song by a famous female jazz musician and singer known for her vocal delivery and improvisational skills?,Strange Fruit Project is an underground hip hop group from Waco Texas which consists of producer
Leonard Whiting played the tragic hero of Romeo and Juliet in the film version by which director?,Leonard Whiting is an English actor and singer who is best known for his role
 John DiMaggio voices the character Shnitzel on Cartoon Network series created by who?,John DiMaggio is an American voice actor and comedian known for his gruff
In which movie the Stephanie Kay Panabaker was alongside with her elder sister Danielle Nicole Panabaker?,Danielle Nicole Panabaker began acting as a teenager and first came to prominence for
What book did the president and CEO of Tracinda Corporation buy?,What non-fiction book by Peter Bart covers the history of MGM since 1969 when it
Bob Edwards was the host of what show that later was hosted by Renee Montagne?,Renée Montagne succeeded an American broadcast journalist who gained reputation as the first host of
What state is home to the Lake Wobegon Trails and the recording location for the live radio show A Prairie Home Companion?,The Lake Wobegon Trails are two paved recreational rail trails in central Minnesota named
